gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
NODE_1_length_242150_cov_34.945588_147	148514	149317	804	1	0.444	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_148	149329	151320	1992	1	0.436	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_149	151317	152219	903	1	0.439	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_150	152471	153412	942	-1	0.425	11	4Base/6BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_151	153617	157099	3483	1	0.430	11	AGGAG	GENOMAD.137972.CP	1.341e-167	562	0	0	0	1	NA	NA	NA	PF01855;PF17147;K04090;TIGR03336;COG4231	indolepyruvate ferredoxin oxidoreductase, alpha subunit
NODE_1_length_242150_cov_34.945588_152	157161	157964	804	-1	0.430	11	AGGA	GENOMAD.183741.CP	1.457e-31	127	0	0	0	1	NA	NA	NA	PF13622;COG1946;TIGR00189	Acyl-CoA thioesterase
NODE_1_length_242150_cov_34.945588_153	158161	159963	1803	-1	0.419	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_154	160283	160717	435	1	0.434	11	AGGA	GENOMAD.190063.CP	0.0001509	43	0	0	0	1	NA	NA	NA	PF14539;K02614;TIGR00369;COG2050	phenylacetic acid degradation protein PaaD
NODE_1_length_242150_cov_34.945588_155	160738	161955	1218	-1	0.400	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_156	161974	163290	1317	-1	0.399	11	AGGA	GENOMAD.183341.CP	1.913e-49	186	0	0	0	1	NA	NA	NA	PF19577;COG3203	DcaP outer membrane protein
NODE_1_length_242150_cov_34.945588_157	163327	163980	654	-1	0.419	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_158	163980	164648	669	-1	0.419	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_159	164696	166009	1314	-1	0.406	11	GGAG/GAGG	GENOMAD.158163.CP	0.000464	45	0	0	0	1	NA	NA	NF033135	COG2223;K18553	Nitrate/nitrite transporter NarK
NODE_1_length_242150_cov_34.945588_160	166038	167192	1155	-1	0.433	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_161	167504	168292	789	1	0.431	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_162	168322	169083	762	1	0.403	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_163	169145	170668	1524	1	0.408	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_164	170683	171888	1206	1	0.437	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_165	171932	172840	909	1	0.384	11	None	GENOMAD.132682.CP	3.772e-48	177	0	0	0	1	NA	NA	NA	PF01614;PF08279;K20329;COG1414;TIGR02431	DNA-binding transcriptional regulator, IclR family
NODE_1_length_242150_cov_34.945588_166	172907	174076	1170	1	0.381	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_167	174112	175083	972	-1	0.430	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_168	175305	176114	810	1	0.386	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_169	176182	177033	852	-1	0.397	11	GGA/GAG/AGG	GENOMAD.132682.CP	8.275e-50	181	0	0	0	1	NA	NA	NA	PF01614;PF08279;K20329;COG1414;TIGR02431	DNA-binding transcriptional regulator, IclR family
NODE_1_length_242150_cov_34.945588_170	177214	178431	1218	-1	0.434	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_171	178763	179914	1152	1	0.440	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_172	179976	181226	1251	1	0.428	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_173	181441	182256	816	-1	0.423	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_174	182283	183470	1188	-1	0.412	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_175	183497	184651	1155	-1	0.413	11	GGA/GAG/AGG	GENOMAD.147812.CP	1.875e-21	100	0	0	0	1	NA	NA	NA	PF01266;K21061;TIGR03364;COG0665	FAD dependent oxidoreductase TIGR03364
NODE_1_length_242150_cov_34.945588_176	184753	186462	1710	-1	0.391	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_177	186456	187658	1203	-1	0.398	11	GGA/GAG/AGG	GENOMAD.126777.CP	1.108e-09	63	0	0	0	1	NA	NA	NA	PF17912;PF03459;COG3585;TIGR00638	MalK OB fold domain; TOBE domain
NODE_1_length_242150_cov_34.945588_178	187681	188718	1038	-1	0.400	11	None	GENOMAD.134084.CP	1.366e-113	369	0	0	0	1	NA	NA	NA	PF13343;K02012;TIGR03261;COG4143	putative 2-aminoethylphosphonate ABC transporter, periplasmic 2-aminoethylphosphonate-binding protein
NODE_1_length_242150_cov_34.945588_179	188810	189532	723	-1	0.415	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_180	189708	190922	1215	-1	0.415	11	AGGA	GENOMAD.178036.PC	4.448e-37	148	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_181	191064	191879	816	1	0.426	11	AGGA	GENOMAD.123582.CP	8.327e-11	65	0	0	0	1	NA	NA	NA	PF01614;PF14277;K10973;COG1414;TIGR02431	DNA-binding transcriptional regulator, IclR family
NODE_1_length_242150_cov_34.945588_182	191936	192532	597	-1	0.414	11	GGAG/GAGG	GENOMAD.153566.CP	4.321e-05	46	0	0	0	1	NA	NA	NA	PF02525;K01118;COG1182;TIGR02690	Flavodoxin-like fold
NODE_1_length_242150_cov_34.945588_183	192631	193536	906	1	0.418	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_184	193600	193983	384	-1	0.380	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_185	193980	195437	1458	-1	0.411	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_186	195576	196745	1170	-1	0.404	11	AGGA	GENOMAD.180882.CP	5.176e-49	183	0	0	0	1	NA	NA	NA	COG3746;K07221	Phosphate-selective porin
NODE_1_length_242150_cov_34.945588_187	196771	198177	1407	-1	0.409	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_188	198482	199951	1470	-1	0.464	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_189	199963	201000	1038	-1	0.429	11	GGAG/GAGG	GENOMAD.121819.CP	4.466e-145	460	0	0	0	1	NA	NA	NA	PF00296;K23464;TIGR04027;COG2141	putative FMN-dependent luciferase-like monooxygenase, KPN_01858 family
NODE_1_length_242150_cov_34.945588_190	201003	201935	933	-1	0.405	11	AGGA	GENOMAD.140649.CP	2.49e-22	101	0	0	0	1	NA	NA	NA	PF01613;K23462;TIGR03615;COG1853	pyrimidine utilization flavin reductase protein F
NODE_1_length_242150_cov_34.945588_191	201966	202757	792	-1	0.439	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_192	202726	203328	603	-1	0.439	11	AGGA	GENOMAD.180862.PC	1.49e-103	332	0	0	0	1	NA	NA	NA	PF06684	Amino acid synthesis
NODE_1_length_242150_cov_34.945588_193	203481	204143	663	1	0.392	11	4Base/6BMM	GENOMAD.126222.CP	1.542e-08	57	0	0	0	1	NA	NA	NA	PF07840;TIGR03338;K22293;COG1802	phosphonate utilization associated transcriptional regulator
NODE_1_length_242150_cov_34.945588_194	204206	204490	285	1	0.442	11	GGA/GAG/AGG	GENOMAD.178368.CP	1.769e-11	61	0	0	0	1	NA	NA	NA	PF07045;COG5470	Uncharacterized conserved protein, DUF1330 family
NODE_1_length_242150_cov_34.945588_195	204630	205202	573	-1	0.429	11	AGGAG	GENOMAD.151626.CP	1.309e-48	173	0	0	0	1	NA	NA	NA	PF01292;K12262;COG3038;TIGR02125	Cytochrome b561
NODE_1_length_242150_cov_34.945588_196	205215	206279	1065	-1	0.438	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_197	206398	207024	627	-1	0.319	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_198	207225	207827	603	-1	0.362	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_199	208397	208558	162	1	0.315	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_200	208900	209235	336	1	0.372	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_201	209290	210486	1197	1	0.242	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_202	210541	211389	849	-1	0.277	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_203	211364	211861	498	-1	0.291	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_204	212040	212423	384	-1	0.438	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_205	212501	213106	606	-1	0.419	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_206	213093	214058	966	-1	0.406	11	None	GENOMAD.182147.CP	3.022e-31	128	0	0	0	1	NA	NA	NA	PF08223;PF07848;K02616;TIGR02277;COG3327	phenylacetic acid degradation operon negative regulatory protein PaaX
NODE_1_length_242150_cov_34.945588_207	214112	215401	1290	-1	0.431	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_208	215442	216650	1209	-1	0.455	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_209	216663	218201	1539	-1	0.428	11	GGA/GAG/AGG	GENOMAD.213112.PC	1.026e-06	54	0	0	0	1	NA	NA	NA	PF18321	3-hydroxybutyryl-CoA dehydrogenase reduced Rossmann-fold domain
NODE_1_length_242150_cov_34.945588_210	218204	218995	792	-1	0.442	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_211	218995	219768	774	-1	0.448	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_212	219777	220838	1062	-1	0.410	11	AGGA	GENOMAD.138179.CP	1.434e-53	195	0	0	0	1	NA	NA	NA	PF05138;PF00175;K02613;TIGR02158;COG3396	phenylacetate-CoA oxygenase, PaaI subunit
NODE_1_length_242150_cov_34.945588_213	220862	221362	501	-1	0.437	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_214	221379	222134	756	-1	0.406	11	GGA/GAG/AGG	GENOMAD.168243.CP	1.001e-80	269	0	0	0	1	NA	NA	NA	PF05138;K02611;TIGR02158;COG3396	phenylacetate-CoA oxygenase, PaaI subunit
NODE_1_length_242150_cov_34.945588_215	222147	222461	315	-1	0.397	11	None	GENOMAD.177370.CP	6.898e-33	123	0	0	0	1	NA	NA	NA	PF06243;COG3460;TIGR02157	1,2-phenylacetyl-CoA epoxidase, PaaB subunit
NODE_1_length_242150_cov_34.945588_216	222470	223456	987	-1	0.436	11	None	GENOMAD.160626.CP	5.935e-160	502	0	0	0	1	NA	NA	NA	PF05138;K02609;TIGR02156;COG3396	phenylacetate-CoA oxygenase, PaaG subunit
NODE_1_length_242150_cov_34.945588_217	223674	225776	2103	1	0.431	11	AGGAG	GENOMAD.148027.CP	1.064e-11	71	0	0	0	1	NA	NA	NA	PF19315;COG2030;K18290;TIGR01750	Acyl dehydratase
NODE_1_length_242150_cov_34.945588_218	225820	227199	1380	-1	0.413	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_219	227649	229220	1572	1	0.427	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_220	229373	230953	1581	1	0.455	11	GGAG/GAGG	GENOMAD.168696.PC	1.712e-120	398	0	0	0	1	NA	NA	NA	PF07368;TIGR00407;COG0014;K18601	gamma-glutamyl phosphate reductase
NODE_1_length_242150_cov_34.945588_221	231112	232401	1290	1	0.412	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_222	232467	233219	753	-1	0.373	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_223	233264	234526	1263	-1	0.454	11	GGA/GAG/AGG	GENOMAD.133542.CP	4.866e-28	121	0	0	0	1	NA	NA	NA	PF01134;PF17806;K24954;COG1251;TIGR01372	NAD(P)H-nitrite reductase, large subunit
NODE_1_length_242150_cov_34.945588_224	234526	234756	231	-1	0.442	11	AGGAG	GENOMAD.160289.CP	5.854e-22	90	0	0	0	1	NA	NA	NA	PF13510;K22550;COG3383;TIGR01973	Predicted molibdopterin-dependent oxidoreductase YjgC
NODE_1_length_242150_cov_34.945588_225	234757	235860	1104	-1	0.441	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_226	235857	236789	933	-1	0.430	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_227	236958	237698	741	-1	0.378	11	None	GENOMAD.126222.CP	1.02e-07	55	0	0	0	1	NA	NA	NA	PF07840;TIGR03338;K22293;COG1802	phosphonate utilization associated transcriptional regulator
NODE_1_length_242150_cov_34.945588_228	238059	238967	909	1	0.371	11	GGA/GAG/AGG	GENOMAD.148296.CP	3.443e-35	139	0	0	0	1	NA	NA	NA	PF16913;K03298;COG5006;TIGR03340	Purine nucleobase transmembrane transport
NODE_1_length_242150_cov_34.945588_229	239025	239960	936	-1	0.417	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_230	240522	240620	99	-1	0.333	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242150_cov_34.945588_231	240821	241255	435	-1	0.363	11	AGxAG	GENOMAD.154104.PC	7.661e-16	76	0	0	0	1	NA	NA	NA	PF11720;PF16339;COG5510	Peptidase inhibitor I78 family
NODE_1_length_242150_cov_34.945588_232	241417	241941	525	-1	0.371	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_45.814550_1	453	3284	2832	-1	0.434	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_45.814550_2	3581	4183	603	1	0.423	11	None	GENOMAD.160973.CP	9.466e-39	145	0	0	0	1	NA	NA	NA	PF16925	Tetracyclin repressor-like, C-terminal domain
NODE_29_length_45228_cov_45.814550_3	4187	5164	978	1	0.447	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_45.814550_4	5229	5582	354	1	0.370	11	AGGA	GENOMAD.189480.CP	2.813e-07	50	0	0	0	1	NA	NA	NA	PF06993;COG3759;K08987	NA
NODE_29_length_45228_cov_45.814550_5	5635	5976	342	1	0.424	11	AGGA	GENOMAD.219044.CP	3.452e-44	156	0	0	0	1	NA	NA	NA	PF06942;K02442;COG3136	Uncharacterized membrane protein, GlpM family
NODE_29_length_45228_cov_45.814550_6	6026	6700	675	-1	0.400	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_45.814550_7	6963	8045	1083	1	0.417	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_45.814550_8	8192	9556	1365	1	0.429	11	None	GENOMAD.142643.CP	0.0004909	45	0	0	0	1	NA	NA	NA	PF00083;TIGR00902;COG2814;K08153	phenyl proprionate permease family protein
NODE_29_length_45228_cov_45.814550_9	9608	10189	582	1	0.442	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_45.814550_10	10230	10553	324	-1	0.429	11	None	GENOMAD.206019.PC	2.435e-21	90	0	0	0	1	NA	NA	NA	PF05437;COG4392	Branched-chain amino acid transport protein
NODE_29_length_45228_cov_45.814550_11	10550	11245	696	-1	0.425	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_45.814550_12	11314	11862	549	1	0.454	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_45.814550_13	12168	13610	1443	1	0.423	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_45.814550_14	13675	15219	1545	-1	0.463	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_45.814550_15	15331	16623	1293	1	0.453	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_45.814550_16	16620	18068	1449	1	0.451	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_45.814550_17	18174	19148	975	-1	0.382	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_45.814550_18	19169	19795	627	-1	0.404	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_45.814550_19	20073	20945	873	1	0.426	11	AGGAG	GENOMAD.129411.CP	3.479e-22	100	0	0	0	1	NA	NA	NA	PF05726;PF02678;COG1741;K06911	Redox-sensitive bicupin YhaK, pirin superfamily
NODE_29_length_45228_cov_45.814550_20	21346	22683	1338	1	0.407	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_45.814550_21	22688	23515	828	1	0.362	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_45.814550_22	23524	23946	423	1	0.400	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_45.814550_23	23950	24120	171	-1	0.304	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_45.814550_24	24788	26032	1245	-1	0.442	11	None	GENOMAD.152417.CP	1.059e-30	129	0	0	0	1	NA	NA	NF033135	K08224;COG2223	Nitrate/nitrite transporter NarK
NODE_29_length_45228_cov_45.814550_25	26171	27091	921	1	0.444	11	None	GENOMAD.145443.CP	2.971e-05	48	0	0	0	1	NA	NA	NA	PF03466;PF00126;K21959;TIGR03298;COG0583	transcriptional regulator, ArgP family
NODE_29_length_45228_cov_45.814550_26	27088	27975	888	-1	0.377	11	AGGA/GGAG/GAGG	GENOMAD.129081.CP	1.338e-05	49	0	0	0	1	NA	NA	NA	PF04142;TIGR03340;COG2962;K15270	phosphonate utilization associated putative membrane protein
NODE_29_length_45228_cov_45.814550_27	28204	28947	744	1	0.410	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_45.814550_28	28972	29364	393	1	0.405	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_45.814550_29	29411	30412	1002	-1	0.438	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_45.814550_30	30524	31444	921	-1	0.406	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_45.814550_31	32555	33106	552	1	0.364	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_45.814550_32	33343	33858	516	1	0.382	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_45.814550_33	34001	34306	306	1	0.327	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_45.814550_34	34351	35232	882	1	0.334	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_45.814550_35	35372	35515	144	-1	0.333	11	None	GENOMAD.207686.PC	7.58e-21	85	0	0	0	1	NA	NA	NA	PF20110	NA
NODE_29_length_45228_cov_45.814550_36	35543	35878	336	-1	0.366	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_45.814550_37	35995	36552	558	1	0.373	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_45.814550_38	36727	37683	957	1	0.313	11	None	GENOMAD.216058.PC	5.932e-32	130	0	0	0	1	NA	NA	NA	PF18491	SET and RING associated domain
NODE_29_length_45228_cov_45.814550_39	37677	38135	459	1	0.351	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_45.814550_40	37998	38279	282	-1	0.397	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_45.814550_41	38412	40289	1878	1	0.435	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_45.814550_42	40345	40788	444	-1	0.514	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_45.814550_43	41020	42123	1104	1	0.401	11	4Base/6BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_45.814550_44	42220	42819	600	1	0.377	11	AGGA	GENOMAD.145708.CP	3.583e-19	88	0	0	0	1	NA	NA	NA	PF01810;K11249;TIGR00949;COG1279	The Resistance to Homoserine/Threonine (RhtB) Family protein
NODE_29_length_45228_cov_45.814550_45	42865	43107	243	1	0.346	11	GGA/GAG/AGG	GENOMAD.106838.PP	1.779e-35	129	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_45.814550_46	43286	43975	690	-1	0.446	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_45.814550_47	44108	45133	1026	-1	0.413	11	None	GENOMAD.142527.CP	1.311e-14	78	0	0	0	1	NA	NA	NA	PF12625;PF01710;K13631;COG2207	Arabinose-binding domain of AraC transcription regulator, N-term; Transposase
NODE_32_length_30202_cov_31.336392_1	146	1204	1059	1	0.389	11	AAAAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_32_length_30202_cov_31.336392_2	1213	1800	588	-1	0.361	11	TAA	GENOMAD.177749.CV	9.039e-13	69	0	0	0	1	NA	NA	NA	TIGR04274;COG3663;K03649	hypoxanthine-DNA glycosylase
NODE_32_length_30202_cov_31.336392_3	1968	2306	339	-1	0.292	11	TAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_32_length_30202_cov_31.336392_4	3215	4291	1077	-1	0.392	11	None	GENOMAD.172068.CP	9.597e-06	50	0	0	0	1	NA	NA	NA	PF01244;K01273;COG2355	Zn-dependent dipeptidase, microsomal dipeptidase homolog
NODE_32_length_30202_cov_31.336392_5	4284	5438	1155	-1	0.423	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_32_length_30202_cov_31.336392_6	5435	5719	285	-1	0.379	11	None	GENOMAD.190990.PC	3.888e-34	126	0	0	0	1	NA	NA	NA	PF05402;K06138;TIGR03859	coenzyme PQQ biosynthesis protein PqqD
NODE_32_length_30202_cov_31.336392_7	5716	6474	759	-1	0.422	11	TAA	GENOMAD.169830.CP	1.025e-52	188	0	0	0	1	NA	NA	NA	PF03070;PF05402;K06137;TIGR02111;COG5424	coenzyme PQQ biosynthesis protein C
NODE_32_length_30202_cov_31.336392_8	6483	7394	912	-1	0.380	11	TAA	GENOMAD.180288.CP	4.241e-69	238	0	0	0	1	NA	NA	NA	PF12706;K06136;TIGR02108;COG1234	coenzyme PQQ biosynthesis protein B
NODE_32_length_30202_cov_31.336392_9	7768	9843	2076	-1	0.384	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_32_length_30202_cov_31.336392_10	10149	11930	1782	1	0.402	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_32_length_30202_cov_31.336392_11	11998	12399	402	-1	0.318	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_32_length_30202_cov_31.336392_12	12558	12659	102	-1	0.373	11	TATAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_32_length_30202_cov_31.336392_13	12927	13568	642	-1	0.399	11	AAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_32_length_30202_cov_31.336392_14	13641	14411	771	-1	0.433	11	TAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_32_length_30202_cov_31.336392_15	14771	15391	621	-1	0.372	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_32_length_30202_cov_31.336392_16	15396	16088	693	-1	0.421	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_32_length_30202_cov_31.336392_17	16085	16870	786	-1	0.368	11	AAAAA	GENOMAD.132251.CP	1.338e-29	121	0	0	0	1	NA	NA	NA	NA	NA
NODE_32_length_30202_cov_31.336392_18	17061	17411	351	-1	0.399	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
