gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
NODE_9_length_104467_cov_27.074133_12	9638	10927	1290	-1	0.412	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_13	11086	12666	1581	-1	0.455	11	GGAG/GAGG	GENOMAD.168696.PC	1.712e-120	398	0	0	0	1	NA	NA	NA	PF07368;TIGR00407;COG0014;K18601	gamma-glutamyl phosphate reductase
NODE_9_length_104467_cov_27.074133_14	12819	14390	1572	-1	0.427	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_15	14840	16219	1380	1	0.413	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_16	16263	18365	2103	-1	0.431	11	AGGAG	GENOMAD.148027.CP	1.064e-11	71	0	0	0	1	NA	NA	NA	PF19315;COG2030;K18290;TIGR01750	Acyl dehydratase
NODE_9_length_104467_cov_27.074133_17	18583	19569	987	1	0.437	11	None	GENOMAD.160626.CP	5.935e-160	502	0	0	0	1	NA	NA	NA	PF05138;K02609;TIGR02156;COG3396	phenylacetate-CoA oxygenase, PaaG subunit
NODE_9_length_104467_cov_27.074133_18	19578	19892	315	1	0.400	11	None	GENOMAD.177370.CP	6.898e-33	123	0	0	0	1	NA	NA	NA	PF06243;COG3460;TIGR02157	1,2-phenylacetyl-CoA epoxidase, PaaB subunit
NODE_9_length_104467_cov_27.074133_19	19905	20660	756	1	0.407	11	GGA/GAG/AGG	GENOMAD.168243.CP	1.001e-80	269	0	0	0	1	NA	NA	NA	PF05138;K02611;TIGR02158;COG3396	phenylacetate-CoA oxygenase, PaaI subunit
NODE_9_length_104467_cov_27.074133_20	20677	21177	501	1	0.433	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_21	21201	22262	1062	1	0.408	11	AGGA	GENOMAD.138179.CP	1.434e-53	195	0	0	0	1	NA	NA	NA	PF05138;PF00175;K02613;TIGR02158;COG3396	phenylacetate-CoA oxygenase, PaaI subunit
NODE_9_length_104467_cov_27.074133_22	22271	23044	774	1	0.448	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_23	23044	23835	792	1	0.443	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_24	23838	25376	1539	1	0.427	11	GGA/GAG/AGG	GENOMAD.213112.PC	1.026e-06	54	0	0	0	1	NA	NA	NA	PF18321	3-hydroxybutyryl-CoA dehydrogenase reduced Rossmann-fold domain
NODE_9_length_104467_cov_27.074133_25	25389	26597	1209	1	0.454	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_26	26638	27927	1290	1	0.430	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_27	27981	28946	966	1	0.405	11	None	GENOMAD.182147.CP	3.022e-31	128	0	0	0	1	NA	NA	NA	PF08223;PF07848;K02616;TIGR02277;COG3327	phenylacetic acid degradation operon negative regulatory protein PaaX
NODE_9_length_104467_cov_27.074133_28	28933	29538	606	1	0.417	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_29	29616	29999	384	1	0.443	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_30	30178	30675	498	1	0.291	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_31	30650	31498	849	1	0.277	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_32	31553	32749	1197	-1	0.242	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_33	32804	33139	336	-1	0.375	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_34	33481	33642	162	-1	0.315	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_35	34212	34814	603	1	0.363	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_36	35015	35641	627	1	0.319	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_37	35760	36824	1065	1	0.437	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_38	36837	37409	573	1	0.428	11	AGGAG	GENOMAD.151626.CP	1.309e-48	173	0	0	0	1	NA	NA	NA	PF01292;K12262;COG3038;TIGR02125	Cytochrome b561
NODE_9_length_104467_cov_27.074133_39	37549	37833	285	-1	0.439	11	GGA/GAG/AGG	GENOMAD.178368.CP	1.769e-11	61	0	0	0	1	NA	NA	NA	PF07045;COG5470	Uncharacterized conserved protein, DUF1330 family
NODE_9_length_104467_cov_27.074133_40	37896	38558	663	-1	0.391	11	4Base/6BMM	GENOMAD.126222.CP	1.542e-08	57	0	0	0	1	NA	NA	NA	PF07840;TIGR03338;K22293;COG1802	phosphonate utilization associated transcriptional regulator
NODE_9_length_104467_cov_27.074133_41	38711	39313	603	1	0.438	11	AGGA	GENOMAD.180862.PC	1.49e-103	332	0	0	0	1	NA	NA	NA	PF06684	Amino acid synthesis
NODE_9_length_104467_cov_27.074133_42	39282	40073	792	1	0.438	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_43	40104	41036	933	1	0.404	11	AGGA	GENOMAD.140649.CP	2.49e-22	101	0	0	0	1	NA	NA	NA	PF01613;K23462;TIGR03615;COG1853	pyrimidine utilization flavin reductase protein F
NODE_9_length_104467_cov_27.074133_44	41039	42076	1038	1	0.429	11	GGAG/GAGG	GENOMAD.121819.CP	4.466e-145	460	0	0	0	1	NA	NA	NA	PF00296;K23464;TIGR04027;COG2141	putative FMN-dependent luciferase-like monooxygenase, KPN_01858 family
NODE_9_length_104467_cov_27.074133_45	42088	43557	1470	1	0.464	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_46	43862	45268	1407	1	0.409	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_47	45294	46463	1170	1	0.404	11	AGGA	GENOMAD.180882.CP	5.176e-49	183	0	0	0	1	NA	NA	NA	COG3746;K07221	Phosphate-selective porin
NODE_9_length_104467_cov_27.074133_48	46602	48059	1458	1	0.410	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_49	48056	48439	384	1	0.380	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_50	48503	49408	906	-1	0.419	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_51	49507	50103	597	1	0.412	11	GGAG/GAGG	GENOMAD.153566.CP	4.321e-05	46	0	0	0	1	NA	NA	NA	PF02525;K01118;COG1182;TIGR02690	Flavodoxin-like fold
NODE_9_length_104467_cov_27.074133_52	50160	50975	816	-1	0.429	11	AGGA	GENOMAD.123582.CP	8.327e-11	65	0	0	0	1	NA	NA	NA	PF01614;PF14277;K10973;COG1414;TIGR02431	DNA-binding transcriptional regulator, IclR family
NODE_9_length_104467_cov_27.074133_53	51117	52331	1215	1	0.416	11	AGGA	GENOMAD.178036.PC	4.448e-37	148	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_54	52507	53229	723	1	0.415	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_55	53321	54358	1038	1	0.400	11	None	GENOMAD.134084.CP	1.366e-113	369	0	0	0	1	NA	NA	NA	PF13343;K02012;TIGR03261;COG4143	putative 2-aminoethylphosphonate ABC transporter, periplasmic 2-aminoethylphosphonate-binding protein
NODE_9_length_104467_cov_27.074133_56	54381	55583	1203	1	0.399	11	GGA/GAG/AGG	GENOMAD.126777.CP	1.108e-09	63	0	0	0	1	NA	NA	NA	PF17912;PF03459;COG3585;TIGR00638	MalK OB fold domain; TOBE domain
NODE_9_length_104467_cov_27.074133_57	55577	57286	1710	1	0.391	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_58	57388	58542	1155	1	0.414	11	GGA/GAG/AGG	GENOMAD.147812.CP	1.875e-21	100	0	0	0	1	NA	NA	NA	PF01266;K21061;TIGR03364;COG0665	FAD dependent oxidoreductase TIGR03364
NODE_9_length_104467_cov_27.074133_59	58569	59756	1188	1	0.413	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_60	59783	60598	816	1	0.423	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_61	60813	62063	1251	-1	0.426	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_62	62125	63276	1152	-1	0.440	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_63	63608	64825	1218	1	0.435	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_64	65006	65857	852	1	0.398	11	GGA/GAG/AGG	GENOMAD.132682.CP	8.275e-50	181	0	0	0	1	NA	NA	NA	PF01614;PF08279;K20329;COG1414;TIGR02431	DNA-binding transcriptional regulator, IclR family
NODE_9_length_104467_cov_27.074133_65	65925	66734	810	-1	0.386	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_66	66956	67927	972	1	0.430	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_67	67963	69132	1170	-1	0.382	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_68	69199	70107	909	-1	0.384	11	None	GENOMAD.132682.CP	3.772e-48	177	0	0	0	1	NA	NA	NA	PF01614;PF08279;K20329;COG1414;TIGR02431	DNA-binding transcriptional regulator, IclR family
NODE_9_length_104467_cov_27.074133_69	70151	71356	1206	-1	0.437	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_70	71371	72894	1524	-1	0.408	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_71	72956	73717	762	-1	0.400	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_72	73747	74535	789	-1	0.431	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_73	74847	76001	1155	1	0.434	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_74	76030	77343	1314	1	0.406	11	GGAG/GAGG	GENOMAD.158163.CP	0.000464	45	0	0	0	1	NA	NA	NF033135	COG2223;K18553	Nitrate/nitrite transporter NarK
NODE_9_length_104467_cov_27.074133_75	77391	78059	669	1	0.419	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_76	78059	78712	654	1	0.422	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_77	78749	80065	1317	1	0.398	11	AGGA	GENOMAD.183341.CP	8.818e-50	187	0	0	0	1	NA	NA	NA	PF19577;COG3203	DcaP outer membrane protein
NODE_9_length_104467_cov_27.074133_78	80084	81301	1218	1	0.401	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_79	81322	81756	435	-1	0.434	11	AGGA	GENOMAD.190063.CP	0.0001509	43	0	0	0	1	NA	NA	NA	PF14539;K02614;TIGR00369;COG2050	phenylacetic acid degradation protein PaaD
NODE_9_length_104467_cov_27.074133_80	82076	83878	1803	1	0.418	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_81	84075	84878	804	1	0.429	11	AGGA	GENOMAD.183741.CP	1.457e-31	127	0	0	0	1	NA	NA	NA	PF13622;COG1946;TIGR00189	Acyl-CoA thioesterase
NODE_9_length_104467_cov_27.074133_82	84940	88422	3483	-1	0.430	11	AGGAG	GENOMAD.137972.CP	1.341e-167	562	0	0	0	1	NA	NA	NA	PF01855;PF17147;K04090;TIGR03336;COG4231	indolepyruvate ferredoxin oxidoreductase, alpha subunit
NODE_9_length_104467_cov_27.074133_83	88627	89568	942	1	0.425	11	4Base/6BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_84	89820	90722	903	-1	0.440	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_85	90719	92710	1992	-1	0.436	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_86	92722	93525	804	-1	0.444	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_87	93535	95136	1602	-1	0.452	11	AGGA	GENOMAD.114541.CP	3.849e-58	215	0	0	0	1	NA	NA	NA	PF01039;K01604;TIGR01117;COG4799	methylmalonyl-CoA decarboxylase alpha subunit
NODE_9_length_104467_cov_27.074133_88	95161	96333	1173	-1	0.438	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_89	96478	97095	618	1	0.395	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_90	97207	98901	1695	1	0.403	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_91	98972	99643	672	1	0.393	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_92	99764	101170	1407	1	0.392	11	GGA/GAG/AGG	GENOMAD.181569.CP	1.826e-111	369	0	0	0	1	NA	NA	NA	PF19577;COG3203;K16076	DcaP outer membrane protein
NODE_9_length_104467_cov_27.074133_93	101216	102454	1239	-1	0.383	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_94	102566	103471	906	1	0.392	11	None	GENOMAD.146193.CP	2.873e-05	48	0	0	0	1	NA	NA	NA	PF00126;COG0583;TIGR03298;K21757	DNA-binding transcriptional regulator, LysR family
NODE_9_length_104467_cov_27.074133_95	103473	103763	291	-1	0.354	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_9_length_104467_cov_27.074133_96	103892	104038	147	-1	0.259	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_1	3	626	624	1	0.404	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_2	734	1846	1113	-1	0.423	11	GGAG/GAGG	GENOMAD.123083.CP	8.538e-15	79	0	0	0	1	NA	NA	NA	PF00296;TIGR04027;K17228;COG2141	putative FMN-dependent luciferase-like monooxygenase, KPN_01858 family
NODE_13_length_101990_cov_34.903095_3	1891	2628	738	-1	0.428	11	AGGA	GENOMAD.161922.PC	2.621e-11	66	0	0	0	1	NA	NA	NA	PF03358;TIGR03567;K03206;COG0431	FMN reductase, SsuE family
NODE_13_length_101990_cov_34.903095_4	3005	3655	651	1	0.401	11	None	GENOMAD.146258.CP	5.946e-06	49	0	0	0	1	NA	NA	NA	PF16968;PF05344;K07689;COG2197;TIGR02875	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains
NODE_13_length_101990_cov_34.903095_5	3698	4465	768	-1	0.405	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_6	4859	8356	3498	-1	0.438	11	GGA/GAG/AGG	GENOMAD.142301.CP	4.025e-98	352	0	0	0	1	NA	NA	NA	PF00474;PF05763;K14392;COG0591	Na+/proline symporter
NODE_13_length_101990_cov_34.903095_7	8540	8872	333	1	0.390	11	AGGAG	GENOMAD.181410.CP	5.587e-22	92	0	0	0	1	NA	NA	NA	PF04341;COG3162	Uncharacterized membrane protein, DUF485 family
NODE_13_length_101990_cov_34.903095_8	8874	10589	1716	1	0.428	11	AGGA	GENOMAD.119360.CP	3.304e-252	782	0	0	0	1	NA	NA	NA	COG4147	Na+(or H+)/acetate symporter ActP
NODE_13_length_101990_cov_34.903095_9	10759	11451	693	1	0.392	11	GGA/GAG/AGG	GENOMAD.180494.CP	4.761e-42	156	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_10	11617	13584	1968	1	0.407	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_11	13643	14542	900	-1	0.400	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_12	15535	17241	1707	1	0.364	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_13	17324	18979	1656	1	0.287	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_14	18994	21825	2832	-1	0.434	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_15	22122	22724	603	1	0.423	11	None	GENOMAD.160973.CP	9.466e-39	145	0	0	0	1	NA	NA	NA	PF16925	Tetracyclin repressor-like, C-terminal domain
NODE_13_length_101990_cov_34.903095_16	22728	23705	978	1	0.447	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_17	23770	24123	354	1	0.370	11	AGGA	GENOMAD.189480.CP	2.813e-07	50	0	0	0	1	NA	NA	NA	PF06993;COG3759;K08987	NA
NODE_13_length_101990_cov_34.903095_18	24176	24517	342	1	0.424	11	AGGA	GENOMAD.219044.CP	3.452e-44	156	0	0	0	1	NA	NA	NA	PF06942;K02442;COG3136	Uncharacterized membrane protein, GlpM family
NODE_13_length_101990_cov_34.903095_19	24567	25241	675	-1	0.400	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_20	25504	26586	1083	1	0.417	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_21	26733	28097	1365	1	0.429	11	None	GENOMAD.142643.CP	0.0004909	45	0	0	0	1	NA	NA	NA	PF00083;TIGR00902;COG2814;K08153	phenyl proprionate permease family protein
NODE_13_length_101990_cov_34.903095_22	28149	28730	582	1	0.442	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_23	28771	29094	324	-1	0.429	11	None	GENOMAD.206019.PC	2.435e-21	90	0	0	0	1	NA	NA	NA	PF05437;COG4392	Branched-chain amino acid transport protein
NODE_13_length_101990_cov_34.903095_24	29091	29786	696	-1	0.425	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_25	29855	30403	549	1	0.454	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_26	30709	32151	1443	1	0.423	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_27	32216	33760	1545	-1	0.463	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_28	33872	35164	1293	1	0.453	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_29	35161	36609	1449	1	0.451	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_30	36715	37689	975	-1	0.382	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_31	37710	38336	627	-1	0.404	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_32	38614	39486	873	1	0.425	11	AGGAG	GENOMAD.129411.CP	7.5e-22	99	0	0	0	1	NA	NA	NA	PF05726;PF02678;COG1741;K06911	Redox-sensitive bicupin YhaK, pirin superfamily
NODE_13_length_101990_cov_34.903095_33	39887	41224	1338	1	0.407	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_34	41229	42056	828	1	0.362	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_35	42065	42487	423	1	0.400	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_36	42491	42661	171	-1	0.304	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_37	43329	44573	1245	-1	0.442	11	None	GENOMAD.152417.CP	1.059e-30	129	0	0	0	1	NA	NA	NF033135	K08224;COG2223	Nitrate/nitrite transporter NarK
NODE_13_length_101990_cov_34.903095_38	44712	45632	921	1	0.444	11	None	GENOMAD.145443.CP	2.971e-05	48	0	0	0	1	NA	NA	NA	PF03466;PF00126;K21959;TIGR03298;COG0583	transcriptional regulator, ArgP family
NODE_13_length_101990_cov_34.903095_39	45629	46516	888	-1	0.377	11	AGGA/GGAG/GAGG	GENOMAD.129081.CP	1.338e-05	49	0	0	0	1	NA	NA	NA	PF04142;TIGR03340;COG2962;K15270	phosphonate utilization associated putative membrane protein
NODE_13_length_101990_cov_34.903095_40	46745	47488	744	1	0.410	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_41	47513	47905	393	1	0.405	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_42	47952	48953	1002	-1	0.438	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_43	49065	49985	921	-1	0.406	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_44	51096	51647	552	1	0.364	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_45	51884	52399	516	1	0.382	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_46	52542	52847	306	1	0.327	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_47	52892	53773	882	1	0.334	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_48	53913	54056	144	-1	0.333	11	None	GENOMAD.207686.PC	7.58e-21	85	0	0	0	1	NA	NA	NA	PF20110	NA
NODE_13_length_101990_cov_34.903095_49	54084	54419	336	-1	0.366	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_50	54536	55093	558	1	0.373	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_51	55268	56224	957	1	0.313	11	None	GENOMAD.216058.PC	5.932e-32	130	0	0	0	1	NA	NA	NA	PF18491	SET and RING associated domain
NODE_13_length_101990_cov_34.903095_52	56218	56676	459	1	0.351	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_53	56539	56820	282	-1	0.397	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_54	56953	58830	1878	1	0.435	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_55	58886	59329	444	-1	0.514	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_56	59561	60664	1104	1	0.401	11	4Base/6BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_57	60761	61360	600	1	0.377	11	AGGA	GENOMAD.145708.CP	3.583e-19	88	0	0	0	1	NA	NA	NA	PF01810;K11249;TIGR00949;COG1279	The Resistance to Homoserine/Threonine (RhtB) Family protein
NODE_13_length_101990_cov_34.903095_58	61406	61648	243	1	0.346	11	GGA/GAG/AGG	GENOMAD.106838.PP	1.779e-35	129	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_59	61827	62516	690	-1	0.446	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_60	62649	63653	1005	-1	0.418	11	GGAG/GAGG	GENOMAD.142527.CP	1.208e-14	78	0	0	0	1	NA	NA	NA	PF12625;PF01710;K13631;COG2207	Arabinose-binding domain of AraC transcription regulator, N-term; Transposase
NODE_13_length_101990_cov_34.903095_61	63763	64401	639	1	0.441	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_62	64443	65201	759	-1	0.448	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_13_length_101990_cov_34.903095_63	65314	66264	951	1	0.423	11	GGA/GAG/AGG	GENOMAD.154193.CP	1.401e-46	173	0	0	0	1	NA	NA	NA	PF01636;K02204;TIGR00938;COG2334	homoserine kinase, Neisseria type
NODE_13_length_101990_cov_34.903095_64	66277	66906	630	1	0.411	11	GGA/GAG/AGG	GENOMAD.161509.CP	5.787e-08	55	0	0	0	1	NA	NA	NA	PF06961;COG3326	Uncharacterized membrane protein YsdA, DUF1294 family
