gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
NODE_1_length_242023_cov_46.139858_146	151776	152540	765	1	0.438	11	GGAGG	GENOMAD.215410.PC	1.797e-119	381	0	0	0	1	NA	NA	NA	PF03818;TIGR00808;COG2855	Malonate/sodium symporter MadM subunit
NODE_1_length_242023_cov_46.139858_147	152590	153507	918	-1	0.361	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_148	153605	155023	1419	-1	0.389	11	None	GENOMAD.205743.CP	0.0002565	46	0	0	0	1	NA	NA	NA	PF00392;COG2188;K03486;TIGR02404	DNA-binding transcriptional regulator, GntR family
NODE_1_length_242023_cov_46.139858_149	155122	155256	135	-1	0.356	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_150	155271	156275	1005	-1	0.416	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_151	156268	157713	1446	-1	0.435	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_152	157732	157998	267	-1	0.315	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_153	158367	159185	819	1	0.327	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_154	159304	160599	1296	1	0.423	11	None	GENOMAD.166670.PC	8.186e-42	163	0	0	0	1	NA	NA	NA	TIGR04022;K22219;COG1960	sulfur acquisition oxidoreductase, SfnB family
NODE_1_length_242023_cov_46.139858_155	160777	162168	1392	1	0.413	11	None	GENOMAD.132887.CP	6.074e-05	48	0	0	0	1	NA	NA	NA	PF00296;TIGR04027;COG2141;K23464	putative FMN-dependent luciferase-like monooxygenase, KPN_01858 family
NODE_1_length_242023_cov_46.139858_156	162364	163830	1467	1	0.420	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_157	163892	164629	738	-1	0.409	11	None	GENOMAD.180882.CP	6.128e-46	168	0	0	0	1	NA	NA	NA	COG3746;K07221	Phosphate-selective porin
NODE_1_length_242023_cov_46.139858_158	164651	165076	426	-1	0.404	11	AGGAG	GENOMAD.180882.CP	4.875e-20	88	0	0	0	1	NA	NA	NA	COG3746;K07221	Phosphate-selective porin
NODE_1_length_242023_cov_46.139858_159	165536	166558	1023	1	0.401	11	None	GENOMAD.154871.CP	5.658e-14	76	0	0	0	1	NA	NA	NA	PF13379;K15551;TIGR01729;COG4521	taurine ABC transporter, periplasmic binding protein
NODE_1_length_242023_cov_46.139858_160	166568	167362	795	1	0.403	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_161	167359	168228	870	1	0.423	11	AGGAGG	GENOMAD.132791.CP	2.39e-11	67	0	1	0	1	NA	T_virB9	NA	PF03524;K15552;TIGR02781;COG3504	P-type conjugative transfer protein VirB9
NODE_1_length_242023_cov_46.139858_162	168237	169118	882	1	0.422	11	None	GENOMAD.179226.PC	5.589e-05	47	0	0	0	1	NA	NA	NA	PF06821;K07002;COG3545;TIGR02240	Serine hydrolase
NODE_1_length_242023_cov_46.139858_163	169186	169920	735	-1	0.423	11	GGA/GAG/AGG	GENOMAD.166716.PC	2.671e-18	87	0	0	0	1	NA	NA	NA	PF01177;K16841;COG4126;TIGR02990	Asp/Glu/hydantoin racemase
NODE_1_length_242023_cov_46.139858_164	169917	171386	1470	-1	0.405	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_165	171797	172534	738	1	0.367	11	GGAG/GAGG	GENOMAD.140878.CP	0.0006936	43	0	0	0	1	NA	NA	NA	PF07840;TIGR02812;K22293;COG2186	fatty acid metabolism transcriptional regulator FadR
NODE_1_length_242023_cov_46.139858_166	172574	173464	891	-1	0.334	11	None	GENOMAD.190451.PC	1.95e-08	58	0	0	0	1	NA	NA	NA	K21698;TIGR02424;COG0583	pca operon transcription factor PcaQ
NODE_1_length_242023_cov_46.139858_167	173660	174346	687	1	0.416	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_168	174457	176331	1875	1	0.447	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_169	176389	176550	162	1	0.352	11	GGA/GAG/AGG	GENOMAD.147527.PC	5.186e-20	83	0	0	0	1	NA	NA	NA	PF07235;COG4317;TIGR03510	Xanthosine utilization system component, XapX domain
NODE_1_length_242023_cov_46.139858_170	176619	177047	429	-1	0.375	11	None	GENOMAD.171279.PC	5.081e-10	59	0	0	0	1	NA	NA	NA	PF03960;TIGR00014;K00537;COG1393	arsenate reductase (glutaredoxin)
NODE_1_length_242023_cov_46.139858_171	177132	177461	330	1	0.348	11	None	GENOMAD.159379.CP	0.0006091	40	0	0	0	1	NA	NA	NA	PF09824;K22043;COG4189;TIGR02702	Predicted transcriptional regulator
NODE_1_length_242023_cov_46.139858_172	177566	178600	1035	1	0.373	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_173	178691	179593	903	-1	0.400	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_174	179695	180255	561	1	0.410	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_175	180255	180776	522	1	0.408	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_176	180954	182519	1566	1	0.436	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_177	182573	184579	2007	-1	0.378	11	None	GENOMAD.213175.PC	7.152e-111	376	0	0	0	1	NA	NA	NA	PF04301;COG1075;TIGR01738;K07000	Triacylglycerol esterase/lipase EstA, alpha/beta hydrolase fold
NODE_1_length_242023_cov_46.139858_178	184696	185637	942	-1	0.379	11	GGA/GAG/AGG	GENOMAD.221833.CP	9.122e-174	541	0	0	0	1	NA	NA	NA	PF09477;PF02402;COG3017;TIGR02795	Bacterial type II secretion system chaperone protein (type_III_yscG); Lysis protein
NODE_1_length_242023_cov_46.139858_179	185741	186556	816	-1	0.423	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_180	186549	187388	840	-1	0.426	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_181	187403	190966	3564	-1	0.417	11	AGGA	GENOMAD.065723.VV	5.959e-36	152	0	0	0	1246	Caudoviricetes	NA	NA	PF07733;PF02811;K02337;TIGR00594;COG0587	DNA-directed DNA polymerase III (polc)
NODE_1_length_242023_cov_46.139858_182	191181	192248	1068	-1	0.396	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_183	192932	194239	1308	-1	0.391	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_184	194706	196136	1431	-1	0.400	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_185	196377	196796	420	1	0.426	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_186	196793	197278	486	1	0.362	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_187	197278	198123	846	1	0.375	11	None	GENOMAD.138359.CP	1.514e-07	55	0	0	0	1	NA	NA	NA	PF12833;K13631;COG2207	AraC-type DNA-binding domain and AraC-containing proteins
NODE_1_length_242023_cov_46.139858_188	198188	198820	633	1	0.321	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_189	198878	200104	1227	-1	0.394	11	AGxAG	GENOMAD.099160.CP	5.934e-06	51	0	0	0	1	NA	NA	NA	PF12897;TIGR03542;K08969;COG1168	LL-diaminopimelate aminotransferase
NODE_1_length_242023_cov_46.139858_190	200073	202736	2664	-1	0.407	11	None	GENOMAD.111010.CP	4.105e-169	556	0	0	0	1	NA	NA	NA	PF08335;PF12252;PF03445;K00990;TIGR01693;COG2844	[Protein-PII] uridylyltransferase
NODE_1_length_242023_cov_46.139858_191	202764	203972	1209	-1	0.423	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_192	204084	204473	390	-1	0.359	11	GGA/GAG/AGG	GENOMAD.168375.CP	1.827e-58	198	0	0	0	1	NA	NA	NA	PF02962;COG3232;TIGR00013;K14422	5-carboxymethyl-2-hydroxymuconate isomerase
NODE_1_length_242023_cov_46.139858_193	204602	204943	342	-1	0.368	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_194	204945	205685	741	-1	0.389	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_195	205787	206257	471	1	0.378	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_196	206330	206665	336	-1	0.396	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_197	206838	207545	708	-1	0.340	11	None	GENOMAD.134120.CP	3.04e-28	116	0	0	0	1	NA	NA	NA	PF00027;COG0664;TIGR03697;K21563	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases
NODE_1_length_242023_cov_46.139858_198	207638	208159	522	1	0.362	11	GGA/GAG/AGG	GENOMAD.179063.CP	2.377e-12	67	0	0	0	1	NA	NA	NA	PF06127;COG4539;K24121	Uncharacterized membrane protein YGL010W
NODE_1_length_242023_cov_46.139858_199	208204	209295	1092	-1	0.415	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_200	209389	210048	660	-1	0.414	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_201	210029	211099	1071	-1	0.385	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_202	211111	211944	834	-1	0.381	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_203	211958	212788	831	-1	0.386	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_204	212803	214215	1413	-1	0.406	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_205	214215	215438	1224	-1	0.417	11	AGGAG	GENOMAD.166670.PC	4.367e-19	93	0	0	0	1	NA	NA	NA	TIGR04022;K22219;COG1960	sulfur acquisition oxidoreductase, SfnB family
NODE_1_length_242023_cov_46.139858_206	215451	216686	1236	-1	0.396	11	None	GENOMAD.166670.PC	3.831e-12	71	0	0	0	1	NA	NA	NA	TIGR04022;K22219;COG1960	sulfur acquisition oxidoreductase, SfnB family
NODE_1_length_242023_cov_46.139858_207	217032	217796	765	1	0.388	11	GGAG/GAGG	GENOMAD.114368.CP	5.451e-28	116	0	0	0	1	NA	NA	NA	PF10568;PF14834;TIGR02182;COG2999;K22077	Glutaredoxin, GrxB family
NODE_1_length_242023_cov_46.139858_208	218334	219227	894	1	0.367	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_209	219322	220164	843	1	0.410	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_210	220167	220844	678	1	0.391	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_211	220858	221601	744	1	0.409	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_212	221653	222984	1332	-1	0.408	11	None	GENOMAD.183341.CP	4.113e-119	390	0	0	0	1	NA	NA	NA	PF19577;COG3203	DcaP outer membrane protein
NODE_1_length_242023_cov_46.139858_213	223315	223785	471	1	0.325	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_214	223816	224565	750	-1	0.403	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_215	224728	225273	546	-1	0.353	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_216	225459	226019	561	-1	0.282	11	GGA/GAG/AGG	GENOMAD.116275.CP	1.686e-09	59	0	0	0	1	NA	NA	NA	PF16925;PF13022;K16137;TIGR03384;COG3226	transcriptional repressor BetI
NODE_1_length_242023_cov_46.139858_217	226294	227157	864	1	0.373	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_218	227589	228821	1233	1	0.292	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_219	229187	229375	189	1	0.302	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_220	229406	230305	900	-1	0.363	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_221	230395	230832	438	1	0.377	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_222	230890	232305	1416	-1	0.367	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_223	232558	233022	465	-1	0.318	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_224	233135	234064	930	-1	0.374	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_225	234159	235010	852	1	0.401	11	None	GENOMAD.146654.PC	2.935e-18	88	0	0	0	1	NA	NA	NA	PF03466;PF00126;TIGR02424;COG0583;K11921	pca operon transcription factor PcaQ
NODE_1_length_242023_cov_46.139858_226	235050	235229	180	-1	0.283	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_227	235806	236825	1020	-1	0.382	11	GGAG/GAGG	GENOMAD.059332.PP	2.024e-35	141	0	0	0	1	NA	NA	NA	PF22003	MrkD-like receptor binding domain
NODE_1_length_242023_cov_46.139858_228	236822	239359	2538	-1	0.362	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_229	239411	240151	741	-1	0.325	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_230	240222	240758	537	-1	0.378	11	GGA/GAG/AGG	GENOMAD.166855.PC	6.204e-11	63	0	0	0	1	NA	NA	NA	PF00419;K07349;COG3539	Pilin (type 1 fimbria component protein)
NODE_1_length_242023_cov_46.139858_231	241204	241554	351	1	0.342	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_1_length_242023_cov_46.139858_232	241619	242023	405	-1	0.378	11	None	GENOMAD.123385.PC	1.059e-06	49	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_66.591007_1	96	1121	1026	1	0.412	11	None	GENOMAD.142527.CP	1.311e-14	78	0	0	0	1	NA	NA	NA	PF12625;PF01710;K13631;COG2207	Arabinose-binding domain of AraC transcription regulator, N-term; Transposase
NODE_29_length_45228_cov_66.591007_2	1254	1943	690	1	0.445	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_66.591007_3	2122	2364	243	-1	0.346	11	GGA/GAG/AGG	GENOMAD.106838.PP	1.779e-35	129	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_66.591007_4	2410	3009	600	-1	0.377	11	AGGA	GENOMAD.145708.CP	3.583e-19	88	0	0	0	1	NA	NA	NA	PF01810;K11249;TIGR00949;COG1279	The Resistance to Homoserine/Threonine (RhtB) Family protein
NODE_29_length_45228_cov_66.591007_5	3106	4209	1104	-1	0.402	11	4Base/6BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_66.591007_6	4441	4884	444	1	0.514	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_66.591007_7	4940	6817	1878	-1	0.436	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_66.591007_8	6950	7231	282	1	0.397	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_66.591007_9	7094	7552	459	-1	0.349	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_66.591007_10	7546	8502	957	-1	0.311	11	None	GENOMAD.216058.PC	5.932e-32	130	0	0	0	1	NA	NA	NA	PF18491	SET and RING associated domain
NODE_29_length_45228_cov_66.591007_11	8677	9234	558	-1	0.373	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_66.591007_12	9351	9686	336	1	0.369	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_66.591007_13	9714	9857	144	1	0.333	11	None	GENOMAD.207686.PC	7.58e-21	85	0	0	0	1	NA	NA	NA	PF20110	NA
NODE_29_length_45228_cov_66.591007_14	9997	10878	882	-1	0.334	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_66.591007_15	10923	11228	306	-1	0.327	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_66.591007_16	11371	11886	516	-1	0.384	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_66.591007_17	12123	12674	552	-1	0.366	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_66.591007_18	13785	14705	921	1	0.408	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_66.591007_19	14817	15818	1002	1	0.439	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_66.591007_20	15865	16257	393	-1	0.402	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_66.591007_21	16282	17025	744	-1	0.410	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_66.591007_22	17254	18141	888	1	0.377	11	AGGA/GGAG/GAGG	GENOMAD.129081.CP	1.338e-05	49	0	0	0	1	NA	NA	NA	PF04142;TIGR03340;COG2962;K15270	phosphonate utilization associated putative membrane protein
NODE_29_length_45228_cov_66.591007_23	18138	19058	921	-1	0.443	11	None	GENOMAD.145443.CP	2.971e-05	48	0	0	0	1	NA	NA	NA	PF03466;PF00126;K21959;TIGR03298;COG0583	transcriptional regulator, ArgP family
NODE_29_length_45228_cov_66.591007_24	19197	20441	1245	1	0.442	11	None	GENOMAD.152417.CP	1.059e-30	129	0	0	0	1	NA	NA	NF033135	K08224;COG2223	Nitrate/nitrite transporter NarK
NODE_29_length_45228_cov_66.591007_25	21109	21279	171	1	0.298	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_66.591007_26	21283	21705	423	-1	0.404	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_66.591007_27	21714	22541	828	-1	0.362	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_66.591007_28	22546	23883	1338	-1	0.407	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_66.591007_29	24284	25156	873	-1	0.426	11	AGGAG	GENOMAD.129411.CP	3.479e-22	100	0	0	0	1	NA	NA	NA	PF05726;PF02678;COG1741;K06911	Redox-sensitive bicupin YhaK, pirin superfamily
NODE_29_length_45228_cov_66.591007_30	25434	26060	627	1	0.404	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_66.591007_31	26081	27055	975	1	0.382	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_66.591007_32	27161	28609	1449	-1	0.452	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_66.591007_33	28606	29898	1293	-1	0.452	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_66.591007_34	30010	31554	1545	1	0.462	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_66.591007_35	31619	33061	1443	-1	0.423	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_66.591007_36	33367	33915	549	-1	0.454	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_66.591007_37	33984	34679	696	1	0.425	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_66.591007_38	34676	34999	324	1	0.429	11	None	GENOMAD.206019.PC	2.435e-21	90	0	0	0	1	NA	NA	NA	PF05437;COG4392	Branched-chain amino acid transport protein
NODE_29_length_45228_cov_66.591007_39	35040	35621	582	-1	0.440	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_66.591007_40	35673	37037	1365	-1	0.429	11	None	GENOMAD.142643.CP	0.0004909	45	0	0	0	1	NA	NA	NA	PF00083;TIGR00902;COG2814;K08153	phenyl proprionate permease family protein
NODE_29_length_45228_cov_66.591007_41	37184	38266	1083	-1	0.418	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_66.591007_42	38529	39203	675	1	0.401	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_66.591007_43	39253	39594	342	-1	0.427	11	AGGA	GENOMAD.219044.CP	3.452e-44	156	0	0	0	1	NA	NA	NA	PF06942;K02442;COG3136	Uncharacterized membrane protein, GlpM family
NODE_29_length_45228_cov_66.591007_44	39647	40000	354	-1	0.373	11	AGGA	GENOMAD.189480.CP	2.813e-07	50	0	0	0	1	NA	NA	NA	PF06993;COG3759;K08987	NA
NODE_29_length_45228_cov_66.591007_45	40065	41042	978	-1	0.447	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_29_length_45228_cov_66.591007_46	41046	41648	603	-1	0.426	11	None	GENOMAD.160973.CP	9.466e-39	145	0	0	0	1	NA	NA	NA	PF16925	Tetracyclin repressor-like, C-terminal domain
NODE_29_length_45228_cov_66.591007_47	41945	44776	2832	1	0.434	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_32_length_30200_cov_40.747847_1	146	1204	1059	1	0.389	11	AAAAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_32_length_30200_cov_40.747847_2	1213	1800	588	-1	0.361	11	TAA	GENOMAD.177749.CV	9.039e-13	69	0	0	0	1	NA	NA	NA	TIGR04274;COG3663;K03649	hypoxanthine-DNA glycosylase
NODE_32_length_30200_cov_40.747847_3	1968	2306	339	-1	0.292	11	TAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_32_length_30200_cov_40.747847_4	3215	4291	1077	-1	0.392	11	None	GENOMAD.172068.CP	9.597e-06	50	0	0	0	1	NA	NA	NA	PF01244;K01273;COG2355	Zn-dependent dipeptidase, microsomal dipeptidase homolog
NODE_32_length_30200_cov_40.747847_5	4284	5438	1155	-1	0.423	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_32_length_30200_cov_40.747847_6	5435	5719	285	-1	0.379	11	None	GENOMAD.190990.PC	3.888e-34	126	0	0	0	1	NA	NA	NA	PF05402;K06138;TIGR03859	coenzyme PQQ biosynthesis protein PqqD
NODE_32_length_30200_cov_40.747847_7	5716	6474	759	-1	0.422	11	TAA	GENOMAD.169830.CP	1.025e-52	188	0	0	0	1	NA	NA	NA	PF03070;PF05402;K06137;TIGR02111;COG5424	coenzyme PQQ biosynthesis protein C
NODE_32_length_30200_cov_40.747847_8	6483	7394	912	-1	0.380	11	TAA	GENOMAD.180288.CP	4.241e-69	238	0	0	0	1	NA	NA	NA	PF12706;K06136;TIGR02108;COG1234	coenzyme PQQ biosynthesis protein B
NODE_32_length_30200_cov_40.747847_9	7768	9843	2076	-1	0.384	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_32_length_30200_cov_40.747847_10	10149	11930	1782	1	0.402	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_32_length_30200_cov_40.747847_11	11998	12399	402	-1	0.318	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_32_length_30200_cov_40.747847_12	12558	12659	102	-1	0.373	11	TATAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_32_length_30200_cov_40.747847_13	12927	13568	642	-1	0.399	11	AAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_32_length_30200_cov_40.747847_14	13641	14411	771	-1	0.433	11	TAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_32_length_30200_cov_40.747847_15	14771	15391	621	-1	0.372	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_32_length_30200_cov_40.747847_16	15396	16088	693	-1	0.421	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_32_length_30200_cov_40.747847_17	16085	16870	786	-1	0.368	11	AAAAA	GENOMAD.132251.CP	1.338e-29	121	0	0	0	1	NA	NA	NA	NA	NA
NODE_32_length_30200_cov_40.747847_18	17061	17411	351	-1	0.399	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
